id,title,isPartOf,publicationYear,doi,docType,docSubType,provider,collection,datePublished,issueNumber,volumeNumber,url,creator,publisher,language,pageStart,pageEnd,placeOfPublication,wordCount,pageCount,outputFormat
http://www.jstor.org/stable/1156186,The Administrative Director's Report on the Work and Progress of the Institute from April 1952 to June 1953,Africa: Journal of the International African Institute,1953,,article,misc,jstor,,1953-10-01,4,23,http://www.jstor.org/stable/1156186,Daryll Forde,Cambridge University Press,eng,341,350,,5912,10,unigram; bigram; trigram
http://www.jstor.org/stable/3180552,Abstracts of Some Recent Papers,Africa: Journal of the International African Institute,1948,,article,misc,jstor,,1948-04-01,2,18,http://www.jstor.org/stable/3180552,,Cambridge University Press,eng,135,140,,4123,6,unigram; bigram; trigram
http://www.jstor.org/stable/1156778,Review Article,Africa: Journal of the International African Institute,1956,,article,book-review,jstor,,1956-01-01,1,26,http://www.jstor.org/stable/1156778,G. W. B. Huntingford,Cambridge University Press,eng,92,93,,1378,2,unigram; bigram; trigram
http://www.jstor.org/stable/1155840,Review Article,Africa: Journal of the International African Institute,1929,,article,book-review,jstor,,1929-04-01,2,2,http://www.jstor.org/stable/1155840,Arthur S. Cripps,Cambridge University Press,eng,214,214,,459,1,unigram; bigram; trigram
http://www.jstor.org/stable/1156065,Back Matter,Africa: Journal of the International African Institute,1950,,article,misc,jstor,,1950-01-01,1,20,http://www.jstor.org/stable/1156065,,Cambridge University Press,eng,1,1,,708,3,unigram; bigram; trigram
http://www.jstor.org/stable/1156041,Back Matter,Africa: Journal of the International African Institute,1953,,article,misc,jstor,,1953-01-01,1,23,http://www.jstor.org/stable/1156041,,Cambridge University Press,eng,,,,588,2,unigram; bigram; trigram
http://www.jstor.org/stable/1156736,Review Article,Africa: Journal of the International African Institute,1954,,article,book-review,jstor,,1954-01-01,1,24,http://www.jstor.org/stable/1156736,Margaret Read,Cambridge University Press,eng,66,67,,1336,2,unigram; bigram; trigram
http://www.jstor.org/stable/1156272,Review Article,Africa: Journal of the International African Institute,1949,,article,book-review,jstor,,1949-01-01,1,19,http://www.jstor.org/stable/1156272,K. Wachsmann,Cambridge University Press,eng,77,78,,1336,2,unigram; bigram; trigram
http://www.jstor.org/stable/3180582,Review Article,Africa: Journal of the International African Institute,1950,,article,book-review,jstor,,1950-04-01,2,20,http://www.jstor.org/stable/3180582,E. Westphal,Cambridge University Press,eng,163,163,,709,1,unigram; bigram; trigram
http://www.jstor.org/stable/1156865,Review Article,Africa: Journal of the International African Institute,1947,,article,book-review,jstor,,1947-04-01,2,17,http://www.jstor.org/stable/1156865,H. Tempany,Cambridge University Press,eng,142,144,,2026,3,unigram; bigram; trigram
http://www.jstor.org/stable/1156770,Les Dialectes Dogon,Africa: Journal of the International African Institute,1956,,article,research-article,jstor,,1956-01-01,1,26,http://www.jstor.org/stable/1156770,Geneviève Calame-Griaule,Cambridge University Press,fre,62,72,,6521,15,unigram; bigram; trigram
http://www.jstor.org/stable/3180579,Review Article,Africa: Journal of the International African Institute,1950,,article,book-review,jstor,,1950-04-01,2,20,http://www.jstor.org/stable/3180579,J. C. Pauvert,Cambridge University Press,eng,158,159,,1355,2,unigram; bigram; trigram
http://www.jstor.org/stable/3180469,Abstracts of Some Recent Papers,Africa: Journal of the International African Institute,1948,,article,misc,jstor,,1948-01-01,1,18,http://www.jstor.org/stable/3180469,,Cambridge University Press,eng,56,62,,4961,7,unigram; bigram; trigram
http://www.jstor.org/stable/1156916,The Age-System of the Nilo-Hamitic Peoples: A Critical Evaluation,Africa: Journal of the International African Institute,1952,,article,research-article,jstor,,1952-10-01,4,22,http://www.jstor.org/stable/1156916,B. Bernardi,Cambridge University Press,eng,316,332,,10241,17,unigram; bigram; trigram
http://www.jstor.org/stable/1156551,New Editions,Africa: Journal of the International African Institute,1946,,article,misc,jstor,,1946-01-01,1,16,http://www.jstor.org/stable/1156551,E. W. S.,Cambridge University Press,eng,66,66,,670,1,unigram; bigram; trigram
http://www.jstor.org/stable/1158309,Dr. Winifred Hoernlé: An Appreciation,Africa: Journal of the International African Institute,1960,,article,news,jstor,,1960-07-01,3,30,http://www.jstor.org/stable/1158309,Max Gluckman; I. Schapera,Cambridge University Press,eng,262,263,,1033,2,unigram; bigram; trigram
http://www.jstor.org/stable/1157763,Review Article,Africa: Journal of the International African Institute,1960,,article,book-review,jstor,,1960-01-01,1,30,http://www.jstor.org/stable/1157763,Guy Atkins,Cambridge University Press,eng,99,99,,600,1,unigram; bigram; trigram
http://www.jstor.org/stable/1156920,La Voyelle des Radicaux CV en Bantou Commun,Africa: Journal of the International African Institute,1952,,article,research-article,jstor,,1952-10-01,4,22,http://www.jstor.org/stable/1156920,A. E. Meeussen,Cambridge University Press,fre,367,371,,1931,5,unigram; bigram; trigram
http://www.jstor.org/stable/1156633,Les Pêcheurs de Stanleyville. Quelques Aspects de la vie Sociale et Coutumière des Wagenia,Africa: Journal of the International African Institute,1957,,article,research-article,jstor,,1957-07-01,3,27,http://www.jstor.org/stable/1156633,André Dedave,Cambridge University Press,fre,262,267,,3512,8,unigram; bigram; trigram
http://www.jstor.org/stable/1157019,Land Tenure on the Eritrean Plateau (Conclusion),Africa: Journal of the International African Institute,1946,,article,research-article,jstor,,1946-04-01,2,16,http://www.jstor.org/stable/1157019,S. F. Nadel,Cambridge University Press,eng,99,109,,6489,11,unigram; bigram; trigram
http://www.jstor.org/stable/1156274,Review Article,Africa: Journal of the International African Institute,1949,,article,book-review,jstor,,1949-01-01,1,19,http://www.jstor.org/stable/1156274,E. E. Evans-Pritchard,Cambridge University Press,eng,79,79,,631,1,unigram; bigram; trigram
http://www.jstor.org/stable/1157720,Review Article,Africa: Journal of the International African Institute,1960,,article,book-review,jstor,,1960-04-01,2,30,http://www.jstor.org/stable/1157720,George Shepperson,Cambridge University Press,eng,198,198,,637,1,unigram; bigram; trigram
http://www.jstor.org/stable/1157094,Review Article,Africa: Journal of the International African Institute,1952,,article,book-review,jstor,,1952-01-01,1,22,http://www.jstor.org/stable/1157094,M. W. Grant,Cambridge University Press,eng,84,85,,1247,2,unigram; bigram; trigram
http://www.jstor.org/stable/1156518,Sir'at 'Adkeme Milga'. A Native Law Code of Eritrea,Africa: Journal of the International African Institute,1949,,article,research-article,jstor,,1949-04-01,2,19,http://www.jstor.org/stable/1156518,Dennis J. Duncanson,Cambridge University Press,eng,141,149,,5509,9,unigram; bigram; trigram
http://www.jstor.org/stable/1155633,The Division of Work According to Sex in African Hoe Culture,Africa: Journal of the International African Institute,1928,,article,research-article,jstor,,1928-07-01,3,1,http://www.jstor.org/stable/1155633,Hermann Baumann,Cambridge University Press,eng,289,319,,12347,31,unigram; bigram; trigram
http://www.jstor.org/stable/1156060,Review Article,Africa: Journal of the International African Institute,1950,,article,book-review,jstor,,1950-01-01,1,20,http://www.jstor.org/stable/1156060,R. R. Rawson,Cambridge University Press,eng,86,87,,1260,2,unigram; bigram; trigram
http://www.jstor.org/stable/1156983,Review Article,Africa: Journal of the International African Institute,1949,,article,book-review,jstor,,1949-07-01,3,19,http://www.jstor.org/stable/1156983,H. P. Blok,Cambridge University Press,eng,254,255,,1358,2,unigram; bigram; trigram
http://www.jstor.org/stable/1157045,Review Article,Africa: Journal of the International African Institute,1953,,article,book-review,jstor,,1953-04-01,2,23,http://www.jstor.org/stable/1157045,Georges Balandier,Cambridge University Press,fre,166,168,,2095,3,unigram; bigram; trigram
http://www.jstor.org/stable/1156489,Notes and News,Africa: Journal of the International African Institute,1943,,article,misc,jstor,,1943-10-01,4,14,http://www.jstor.org/stable/1156489,,Cambridge University Press,eng,214,220,,4279,7,unigram; bigram; trigram
http://www.jstor.org/stable/1157930,Notes and News,Africa: Journal of the International African Institute,1959,,article,misc,jstor,,1959-10-01,4,29,http://www.jstor.org/stable/1157930,,Cambridge University Press,eng,417,423,,4116,7,unigram; bigram; trigram
http://www.jstor.org/stable/1156564,Review Article,Africa: Journal of the International African Institute,1944,,article,book-review,jstor,,1944-04-01,6,14,http://www.jstor.org/stable/1156564,Julius Lewin,Cambridge University Press,eng,354,355,,1397,2,unigram; bigram; trigram
http://www.jstor.org/stable/1156328,Review Article,Africa: Journal of the International African Institute,1946,,article,book-review,jstor,,1946-07-01,3,16,http://www.jstor.org/stable/1156328,Julius Lewin,Cambridge University Press,eng,198,199,,1404,2,unigram; bigram; trigram
http://www.jstor.org/stable/1155473,Review Article,Africa: Journal of the International African Institute,1938,,article,book-review,jstor,,1938-04-01,2,11,http://www.jstor.org/stable/1155473,C. K. Meek,Cambridge University Press,eng,240,242,,1524,3,unigram; bigram; trigram
http://www.jstor.org/stable/1156929,Review Article,Africa: Journal of the International African Institute,1952,,article,book-review,jstor,,1952-10-01,4,22,http://www.jstor.org/stable/1156929,E. J. Howell,Cambridge University Press,eng,386,387,,1227,2,unigram; bigram; trigram
http://www.jstor.org/stable/3180485,The Story of the Institute. A Survey of Seven Years,Africa: Journal of the International African Institute,1934,,article,misc,jstor,,1934-01-01,1,7,http://www.jstor.org/stable/3180485,Edwin W. Smith,Cambridge University Press,eng,1,27,,10568,27,unigram; bigram; trigram
http://www.jstor.org/stable/1156138,Dialogue Verse in Swahili,Africa: Journal of the International African Institute,1954,,article,research-article,jstor,,1954-04-01,2,24,http://www.jstor.org/stable/1156138,Lyndon Harries,Cambridge University Press,eng,157,159,,1303,3,unigram; bigram; trigram
http://www.jstor.org/stable/1157059,Notes and News,Africa: Journal of the International African Institute,1944,,article,misc,jstor,,1944-01-01,5,14,http://www.jstor.org/stable/1157059,,Cambridge University Press,eng,271,274,,2502,4,unigram; bigram; trigram
http://www.jstor.org/stable/1157639,Observations of a Semitist on Recent Etymologies Proposed by Africanists,Africa: Journal of the International African Institute,1958,,article,research-article,jstor,,1958-10-01,4,28,http://www.jstor.org/stable/1157639,Wolf Leslau,Cambridge University Press,eng,324,328,,2792,5,unigram; bigram; trigram
http://www.jstor.org/stable/1156003,Back Matter,Africa: Journal of the International African Institute,1943,,article,misc,jstor,,1943-07-01,3,14,http://www.jstor.org/stable/1156003,,Cambridge University Press,eng,,,,680,2,unigram; bigram; trigram
http://www.jstor.org/stable/1155921,Review Article,Africa: Journal of the International African Institute,1928,,article,book-review,jstor,,1928-10-01,4,1,http://www.jstor.org/stable/1155921,P. Germann,Cambridge University Press,ger,496,497,,857,2,unigram; bigram; trigram
http://www.jstor.org/stable/3180478,Review Article,Africa: Journal of the International African Institute,1948,,article,book-review,jstor,,1948-01-01,1,18,http://www.jstor.org/stable/3180478,Dennis J. Duncanson,Cambridge University Press,eng,71,72,,1292,2,unigram; bigram; trigram
http://www.jstor.org/stable/1156526,Review Article,Africa: Journal of the International African Institute,1949,,article,book-review,jstor,,1949-04-01,2,19,http://www.jstor.org/stable/1156526,P. H. Canham,Cambridge University Press,eng,166,167,,1275,2,unigram; bigram; trigram
http://www.jstor.org/stable/1156965,Bibliography of Current Literature Dealing with African Languages and Cultures,Africa: Journal of the International African Institute,1940,,article,misc,jstor,,1940-04-01,2,13,http://www.jstor.org/stable/1156965,,Cambridge University Press,eng,188,192,,2552,5,unigram; bigram; trigram
http://www.jstor.org/stable/1156530,Review Article,Africa: Journal of the International African Institute,1949,,article,book-review,jstor,,1949-04-01,2,19,http://www.jstor.org/stable/1156530,,Cambridge University Press,eng,169,169,,603,1,unigram; bigram; trigram
http://www.jstor.org/stable/1156589,Back Matter,Africa: Journal of the International African Institute,1958,,article,misc,jstor,,1958-01-01,1,28,http://www.jstor.org/stable/1156589,,Cambridge University Press,eng,,,,447,2,unigram; bigram; trigram
http://www.jstor.org/stable/1155679,The Evolution of Tribal Control,Africa: Journal of the International African Institute,1933,,article,research-article,jstor,,1933-07-01,3,6,http://www.jstor.org/stable/1155679,R. C. Northcote,Cambridge University Press,eng,312,316,,1732,5,unigram; bigram; trigram
http://www.jstor.org/stable/3180444,Volume Information,Africa: Journal of the International African Institute,1948,,article,misc,jstor,,1948-10-01,4,18,http://www.jstor.org/stable/3180444,,Cambridge University Press,eng,325,332,,3953,8,unigram; bigram; trigram
http://www.jstor.org/stable/1155198,Notes on Hygiene Books Used in Africa,Africa: Journal of the International African Institute,1930,,article,research-article,jstor,,1930-10-01,4,3,http://www.jstor.org/stable/1155198,D. G. Brackett; M. Wrong,Cambridge University Press,eng,506,515,,3524,10,unigram; bigram; trigram
http://www.jstor.org/stable/1156459,Bibliography of Current Literature Dealing with African Languages and Cultures,Africa: Journal of the International African Institute,1950,,article,misc,jstor,,1950-10-01,4,20,http://www.jstor.org/stable/1156459,,Cambridge University Press,eng,355,362,,5793,8,unigram; bigram; trigram
